cat1,cat10,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,favorite_count,hour,image,level,nadj,nadv,nemoji,nlevel,nword,orginal,padj,padv,pemoji,plevel,pnoun,punc1,punc2,punc3,pword,question,result,retweets_count,sarcasm,sentiment,text,time,tweet_id,url,user_name
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Slept at 2 yet I feel relaxed, what's happening to me y'all",21-Feb-2017 (04:22:11.000000),833894563748184064,0,KadHenga
0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,-1,0,-1,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,-1,I feel so soft and relaxed rn you truly can't fuck with me,21-Feb-2017 (04:21:16.000000),833894332637679616,0,em_wehrli
0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,Doing my nighttime skin care is my favorite part of my day: I always feel so relaxed afterwards. #healthyskin,21-Feb-2017 (04:12:47.000000),833892197871341568,0,itsKayJosie
0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,3,1,2,1,0,1,1,0,0,0,3,0,0,0,0,1,Another issue released to the printers. I feel more relaxed this time. Not sure if that's good or bad 😳 #editorslife #blankspacesmag,21-Feb-2017 (03:59:13.000000),833888784601251840,0,alannarusnak
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,1,3,1,0,1,3,0,0,0,2,0,0,0,0,1,I'm in such a great mood and I'm so relaxed and I feel good inside and out. All because @JColeNC .,21-Feb-2017 (03:52:33.000000),833887106435055616,0,Kamrynsimonee
0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,-1,0,-1,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,-1,As horrible as I feel I haven't felt this relaxed in a looonnnngggg time! — feeling peaceful,21-Feb-2017 (03:51:22.000000),833886807100112896,0,LishaMarie85
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,1,1,0,1,6,1,0,0,2,0,0,0,0,1,@hay_lepp it makes you feel so much more relaxed it's unreal. I will miss it one week and feel so out of it!,21-Feb-2017 (03:27:04.000000),833880693226819584,0,kcshot13
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Like my limbs feel all heavy and relaxed, and I'm very sleepy. 10/10 will get wine headache at this point",21-Feb-2017 (03:18:32.000000),833878545101262848,0,teatimeroses
0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,0,1,I know I feel a lot more relaxed with my shoes off. #PsychRewatch,21-Feb-2017 (03:16:25.000000),833878014022840320,0,Morvani7
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,I haven't slept well for months . My body is so relaxed and recalibrate . Jesus this feels awesome,21-Feb-2017 (03:05:39.000000),833875304699592704,0,ChefDomonique
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I feel like my hair looked thicker relaxed 🤔,21-Feb-2017 (02:54:57.000000),833872609087483904,0,lineleeedaaahhh
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,@GoldenParabatai i nodded my head and was biting my lip feeling relaxed now and I started to feel the pleasure. I let out a small moan.-,21-Feb-2017 (02:30:02.000000),833866340754665472,0,oflittlefang
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,1,1,0,1,2,0,0,0,2,0,0,0,0,1,I feel so relaxed right now I don't even know if that's good. 😶,21-Feb-2017 (02:16:06.000000),833862832168980480,0,ayisaidstfu
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I feel so relaxed now,21-Feb-2017 (02:13:50.000000),833862262448328704,0,KaytlaKeeton
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,3,1,0,1,3,0,0,0,1,0,0,0,0,1,I had such an enjoyable relaxed day that it makes me feel that anything and everything is possible.,21-Feb-2017 (02:06:41.000000),833860463461068800,0,plumpypipsqueak
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"I feel so relaxed , godbless",21-Feb-2017 (02:03:40.000000),833859703369322496,0,FrenchToasst_
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I feel so relaxed,21-Feb-2017 (01:53:19.000000),833857099402604544,0,ickyvicky56
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,1,I feel so relaxed and peaceful I love illuminate,21-Feb-2017 (01:52:17.000000),833856837883682816,0,astroaIexis
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,1,1,0,1,0,0,0,0,3,0,0,0,0,1,i feel so smooth and relaxed that was so damn nice i highly recommend,21-Feb-2017 (01:49:33.000000),833856151037034496,0,Igbtkish
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,-1,1,1,0,0,1,0,3,0,0,0,1,0,0,0,0,-1,idk Why I Feel Like Nobody Should Be As Relaxed As I Am At The Moment 😭 Like On Some Errything That's Good Is Bad For You Type Shit 😂,21-Feb-2017 (01:23:24.000000),833849569297330176,0,KOSHERxPAT
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I feel so relaxed💆🏽,21-Feb-2017 (01:10:38.000000),833846356666089472,0,adorepiphrenee
0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0,1,4,1,0,0,1,0,0,0,0,1,Today felt so good! I went to the park w/ kiddo. I played Gemstone IV. I relaxed. I'm getting my schoolwork done. I… https://t.co/MB1Mufg2Dw,21-Feb-2017 (00:42:20.000000),833839237367750656,1,Kiraeyl
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,1,0,1,2,0,0,0,2,0,0,1,0,1,I spent pretty much all day reading about herbs and tarot. I feel pampered and relaxed. #selfcare,21-Feb-2017 (00:39:52.000000),833838613880201216,0,abetterjulie
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,3,0,1,1,0,0,0,1,I feel like garbage for sleeping all day but also very relaxed so???,21-Feb-2017 (00:34:43.000000),833837320164016128,0,nicholemarieeee
0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,looking at this makes me feel so relaxed i love this set up omg https://t.co/0sEn3SGgPF,21-Feb-2017 (00:22:54.000000),833834343596490752,1,faderoses
0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,2,1,0,1,0,1,3,0,0,0,2,0,0,4,0,1,I love that relaxed feeling you get after sex I feel sooo calm,21-Feb-2017 (00:21:49.000000),833834071880986624,0,sweetkristalina
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,0,1,2,0,0,0,2,0,0,0,0,1,"I haven't been this relaxed and happy with where i'm at in a while, it feels good. 😌",21-Feb-2017 (00:02:28.000000),833829202679848960,0,Aye_G_Smooth
0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,-1,1,-1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,-1,"It feels like I haven't had a relaxed, non-anxiety, wound-up-all-tight day in MONTHS and it feels like it's fucking killing me. :(",20-Feb-2017 (23:56:51.000000),833827791497891840,0,nataliereed84
0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I just wanna feel relaxed for once,20-Feb-2017 (23:52:46.000000),833826761867681792,0,TheOnlyLaslau
0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,0,0,3,1,2,1,0,1,1,0,0,0,3,0,0,1,0,1,After playing a spot of Abzû I feel completely relaxed and ready for hopefully a good night's sleep. https://t.co/UErlqRx7NW,20-Feb-2017 (23:37:04.000000),833822811424772096,0,Hardlydan
0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,-1,0,-1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,"@marktwist91 i just don't feel relaxed around anyone, got bad anxiety, but I don't want to remain lonely constantly. I'll see how it goes.",20-Feb-2017 (23:34:33.000000),833822176981684224,0,Coconutinbahama
0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I feel relaxed,20-Feb-2017 (23:33:36.000000),833821937793060864,0,ryyybo
0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I feel relaxed now. 😌,20-Feb-2017 (23:14:06.000000),833817029526355968,0,_SincerelyDajae
0,1,1,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,4,1,0,1,0,1,2,1,0,0,4,0,0,0,0,1,"And I feel happier, more relaxed, &amp; more zen than I have in quite some time. Spend more time w/ family &amp; loved ones y'all!",20-Feb-2017 (23:12:32.000000),833816635366588416,0,HopefulMonsterD
0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,2,0,0,0,0,1,"Reading and listening to Tom Waits, couldn't feel more relaxed right now if I tried 😌",20-Feb-2017 (23:03:31.000000),833814367837810688,0,hannahislost
0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,"Day 19 of the #selflovechallenge - What do I do to relax
.
I feel relaxed sitting in the warm… https://t.co/rH2KeTUhoL",20-Feb-2017 (23:01:16.000000),833813803607392256,1,Libsterdoodles
0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,1,1,1,0,1,3,0,0,0,2,0,0,0,0,1,Me raising flags with Chie in P4G. I feel really relaxed and happy when I approach them.,20-Feb-2017 (22:13:28.000000),833801773886345216,0,Good_Rouser_bot
0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,-1,0,-1,1,1,0,0,0,0,3,1,0,0,1,0,0,0,0,-1,"Just been to the saune with two friends and i thought i will hate it, turns out i love it! I feel so relaxed and refreshed now🙌",20-Feb-2017 (22:10:19.000000),833800981196451840,0,paulaaa0
0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Yoooo I just did yoga and I feel SO relaxed. #noodlearms,20-Feb-2017 (22:07:05.000000),833800166926860288,0,maceyyyyyyy64
0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,1,2,1,0,1,2,0,0,0,3,0,0,0,0,1,@elff73 mmmm I'm more than happy to make you both feel relaxed with a special massage,20-Feb-2017 (22:04:17.000000),833799461889507328,0,Kinki_Boy69
0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,1,1,1,1,0,1,3,0,0,1,1,0,0,0,0,1,"Rn I'm in a state where my body is relaxed nd I kinda feel happy, nd the feeling of drowning in my anxiety cause of the future... It's weird",20-Feb-2017 (21:32:24.000000),833791437623918592,0,NevAlly_01
0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,@AmandaSoprano @chickrawker I feel like they've relaxed the dresscode for lunch/brunch lately,20-Feb-2017 (21:31:02.000000),833791095804923904,0,blathering
0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Homemade salt bomb. 

I feel so relaxed now. https://t.co/hOpiKY8xuf",20-Feb-2017 (21:17:02.000000),833787569569722368,0,SassTheFemtaur
0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,1,1,1,0,1,2,1,0,0,3,0,0,0,0,1,I guide professionals into a relaxed state where they feel comfortable &amp;confident to speak freely in front of groups!https://t.co/kJ4pnCpFzR,20-Feb-2017 (21:00:48.000000),833783485638799360,1,sandrazimmer
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,I'll be hiking this morning. The sun is obscured by clouds. There are others surfing. I feel relaxed.,20-Feb-2017 (20:13:17.000000),833771526289780736,0,wurtzbot
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,1,1,0,1,3,0,0,0,1,0,0,0,0,1,I went to the beach and I feel so relaxed and amazing I deserved this after last week,20-Feb-2017 (19:59:02.000000),833767940503764992,0,punkaddixon
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,1,1,0,1,4,0,0,0,1,0,0,0,0,1,I close my eyes and put my mind somewhere else. When I open them I feel relaxed and more focused.,20-Feb-2017 (19:56:31.000000),833767306127867904,0,jasonmcmullin36
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,"No but seriously, i feel so relaxed right now",20-Feb-2017 (19:45:38.000000),833764569076097024,0,BlazerN_Shades
0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,At the point in my gym addiction that I only ever feel relaxed in the gym and comfortable in my clothes #gymaddict #pretentiousAF,20-Feb-2017 (19:45:08.000000),833764441250492416,0,Grace_catriona
0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,0,0,1,1,0,1,0,1,1,3,0,0,1,0,0,0,0,1,Getting a massage today and just read the instructions for getting there and wow I feel so relaxed already!!! https://t.co/WcziYWAwEZ,20-Feb-2017 (19:29:49.000000),833760587842732032,0,nayomir
0,0,1,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,1,1,0,1,0,1,3,0,0,0,1,0,0,2,0,1,I gon feel more relaxed tomorrow cuz I got the house to myself.,20-Feb-2017 (19:20:59.000000),833758363905306624,0,_Shnique
0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,@HeidiSchulz I feel so relaxed.,20-Feb-2017 (19:10:23.000000),833755697934385152,0,i_am_otter
0,1,1,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,3,1,1,1,0,1,4,0,0,0,3,0,0,0,0,1,"I just got home from the swimming hall, I went swimming for a hour. I feel so relaxed in my whole body. I really enjoy swimming as exercise",20-Feb-2017 (19:08:43.000000),833755276629114880,0,kyro_oceanborn
0,0,0,0,0,0,0,0,0,1,0,18,1,0,0,0,0,0,2,1,0,1,0,1,3,0,0,0,2,0,0,0,0,1,I love the smell of books and coffee. It makes me feel calm and relaxed. #MrsMeyersCrowd #sponsored https://t.co/QZA4loBMuw,20-Feb-2017 (18:59:16.000000),833752900698533888,0,WondrousMiss
0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,"@burnie i feel so relaxed after watching this, like i don't have a four page paper due on wednesday that i haven't started :)",20-Feb-2017 (18:40:50.000000),833748261202690048,0,aubreysux
0,0,0,0,0,0,0,0,0,0,3,18,0,0,2,-1,0,-1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,"that run was hard - my legs felt like lead &amp; there was a constant, cold rain
but now I feel relaxed, light &amp; grateful

#MovementIsMedicine",20-Feb-2017 (18:38:44.000000),833747734280540160,0,susanKb8
0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I feel so relaxed now,20-Feb-2017 (18:25:51.000000),833744489692925952,0,_custom_cocoa
0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,1,1,1,0,1,1,1,0,0,2,0,0,0,0,1,"@jonkabatzinn Thanks to your bodyscan I have stopped smoking without aids, dropped 18kgs in weight, &amp; feel more relaxed. All over Christmas!",20-Feb-2017 (17:58:03.000000),833737494420213760,0,WoodyandHer
0,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,@BBNaija  All nominations wasted. I really wanted Uriel to know what it feels like to be up for eviction. She seems so relaxed,20-Feb-2017 (17:57:42.000000),833737406058790912,0,MzBelles
0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,1,0,0,0,0,1,"These days I'm just too relaxed, I feel so good",20-Feb-2017 (17:50:03.000000),833735482676748288,0,GLioneye
0,0,0,0,0,0,0,0,0,1,2,16,0,0,0,0,0,0,2,1,2,1,0,1,3,0,0,0,2,0,0,0,0,1,Um I love my movement class today we did zen yoga and I feel so open and relaxed and free,20-Feb-2017 (16:58:36.000000),833722532717002752,0,SydneySandburg
0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,-1,0,-1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,why dont i feel stressed by the fact that finals is next week.... i prefer to get stressed rather than this weird r… https://t.co/P8otL4hB8Q,20-Feb-2017 (16:43:46.000000),833718799190761472,1,moonbyulsfart
0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,1,1,1,0,1,2,2,0,0,3,0,0,0,0,1,"Yep, today it came easily!  Am relaxed and feel I've had a good day. Hope tomorrow proves as fruitful!… https://t.co/mnyTDnbFSH",20-Feb-2017 (16:43:17.000000),833718677228904448,1,aechambersnove1
0,0,0,0,0,0,0,0,0,0,2,16,0,0,1,-1,0,-1,1,1,0,0,1,0,3,2,0,0,1,0,0,2,0,1,"Hmm tough one!!
I feel he is more relaxed now coz he doesnt have to face the media Qs 😂😂
#DhoniOurPride https://t.co/O6ok0rI020",20-Feb-2017 (16:42:38.000000),833718517518180352,1,Salonnnniiii
0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,I feel so relaxed 😎,20-Feb-2017 (16:20:21.000000),833712906260901888,0,CallMeKymmie
0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,I do not rush so you will feel relaxed with me!! https://t.co/GETeG0grHs   Brighton Escorts https://t.co/A0doevuGVX,20-Feb-2017 (16:12:40.000000),833710974842572800,1,PlanetCallGirls
0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,5,1,2,1,1,1,3,1,0,0,5,0,0,0,0,1,"@GinetteBlue Cool, thanks for that! I hope you had a good holiday &amp; feel more rested &amp; relaxed now. Good to see you back. 🙂x",20-Feb-2017 (16:00:13.000000),833707840707686400,0,SBHM_G
0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,2,1,0,1,0,1,4,0,0,0,2,0,0,0,0,1,It's been a very long time since I was this relaxed.. I feel like for the past 3 years I've been tied to an anchor lol,20-Feb-2017 (15:59:57.000000),833707773963689984,0,jaymjenn22
0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,2,1,1,1,0,1,3,0,0,0,2,0,0,1,0,1,I don't care who wins or plays or dies. Lived it all without my cellphone and social media and I feel so relaxed.,20-Feb-2017 (15:53:27.000000),833706136859734016,0,Specterational
0,0,0,0,0,0,0,0,0,0,26,15,0,0,0,-1,0,-1,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,-1,"When I see a character on a crowded train, I physically feel their stress. As they're winding down after a day at work, I also feel relaxed",20-Feb-2017 (15:45:41.000000),833704184079798272,0,tiffako
0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,@jonnythumper over the moon! I feel so relaxed!,20-Feb-2017 (14:11:15.000000),833680416783626240,0,thethoughtcard
0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,But I feel so relaxed omg where's my sense of urgency,20-Feb-2017 (14:03:25.000000),833678447993958400,0,Syaaaaafff
0,2,1,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,1,1,1,1,0,1,3,0,0,0,1,0,0,0,0,1,"@kolorsworld I sometimes get totally stressed with my family life,when I visit kolors.massages they provide is effective and feel so relaxed",20-Feb-2017 (13:46:38.000000),833674224136974336,0,venkateshkaval6
0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,When im with u..i feel relaxed..when im not with u..i feel tensed..thats y i always think of u..coz no mtter wat..u always make me relax,20-Feb-2017 (13:39:15.000000),833672365523341312,0,fatri0509
0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,1,1,0,1,0,1,3,0,0,0,1,0,0,0,0,1,I wish it was thunder-storming. Makes me feel more relaxed.,20-Feb-2017 (12:07:39.000000),833649315004313600,0,RaineReizo_bot
0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"He's a saint. Done all the jobs I was dreading doing when I got home, he's made me feel so relaxed https://t.co/nE1VKYtSx6",20-Feb-2017 (11:47:16.000000),833644182350811136,0,sophvictoria27
0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,2,0,0,0,0,1,i mean right now i havent taken any pills and i feel more at ease and relaxed and freer to express myself without angst,20-Feb-2017 (11:31:37.000000),833640246814220288,0,marklabel21
0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,@racface @lynseymarie29 I think I already had my 'almost 30 crisis' - feel relaxed about it now 😎,20-Feb-2017 (11:23:37.000000),833638231262556160,0,jameshacon
0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,1,1,1,0,1,2,0,0,0,3,0,0,0,0,1,"@adamliaw @chriskkenny do what i do.. turn it off, i feel much better for it, more relaxed.",20-Feb-2017 (11:20:30.000000),833637446256521216,0,cm677427
0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,I'll swing in the hammock this night. A passing meteor lights the earth. I hear sea lions barking. I feel relaxed.,20-Feb-2017 (11:13:16.000000),833635627233136640,0,wurtzbot
0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,"@Spynx_Matrix Suddenly feel really relaxed. Muscles are like ""nah mate I'm done""",20-Feb-2017 (11:07:00.000000),833634050619355136,0,Sentinowl
0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,1,1,0,1,0,1,5,2,0,0,1,0,0,0,0,1,Soon I will say 💥💣 inside me but I can't because as soon as I feel my bomb ticking. I will become relaxed and calm like the 🙏 Himself. Yup!!,20-Feb-2017 (10:23:53.000000),833623200147832832,0,wickman_
0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,3,0,1,I wonder how comfortable and relaxed John Howard feels watching this. #4corners,20-Feb-2017 (09:58:01.000000),833616689493258240,0,MrDTJames
0,0,0,0,0,0,0,0,0,0,4,8,0,0,2,-1,1,-1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,I meditated last night instead of reading and my body feels relaxed but i'm still anxious because I have history test in 2 hours 😢,20-Feb-2017 (08:30:01.000000),833594543983321088,0,filipeheath
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,1,0,1,2,1,1,0,1,1,0,0,0,1,"Thank GOD for holidays. All I did today was read, novel edit, and watch videos. I ACTUALLY FEEL RELAXED! Alone days are just awesome, m'kay?",20-Feb-2017 (07:40:30.000000),833582084673458176,0,eMATTgination
0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,ive been in bed watching princess movies all night i feel so relaxed lmao,20-Feb-2017 (07:01:09.000000),833572180399112192,0,admira_jahic
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I feel so relaxed,20-Feb-2017 (06:50:59.000000),833569620707704832,0,Nicole354Perez
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,0,1,0,1,4,0,0,0,2,0,0,0,0,1,"@Harckenciel 
- growing more relaxed by the minute.
""Hmm..I wouldn't say it's not. I feel like I'm just too infatuated with you to be calm.""",20-Feb-2017 (06:18:05.000000),833561341508071424,0,BigBelIs
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DARYL AND CAROL ARE FINALLY UNITED GOD i feel like i havent relaxed for 2 seasons,20-Feb-2017 (05:50:26.000000),833554383430311936,0,picnicdad
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,I feel sooo relaxed 😍,20-Feb-2017 (05:41:37.000000),833552165142724608,0,AmandaLeee14
0,0,0,0,0,0,0,0,0,0,84,5,0,0,0,0,0,0,2,1,0,1,0,1,3,3,0,0,2,0,0,2,0,1,"Update! I feel better, I laid on the ground and listened to some music and relaxed a bit after homework and I'm back on track! Thanks guys!",20-Feb-2017 (05:39:04.000000),833551525578407936,0,MeganPlays
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,1,1,1,0,1,3,0,0,1,3,0,0,0,0,1,@thegreatkhalid releases the perfect amount of dopamine in my brain for me to feel like I'm high off life... I'm hella relaxed right now 🌊,20-Feb-2017 (05:28:22.000000),833548831140827136,0,shadytaught_me
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I feel so relaxed 😌,20-Feb-2017 (05:14:35.000000),833545361075601408,0,cahhlos
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,i feel better now that my hair is relaxed again,20-Feb-2017 (04:52:53.000000),833539899324252160,0,jimmyfloood
0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,Just listened to #Nightride all the way through tonight &amp; I feel so relaxed and one with nature. Such a beautiful body of work.@Tinashe,20-Feb-2017 (04:44:27.000000),833537776708628480,0,levels_player
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,I feel so relaxed working on a commission right now + another charm design for YOIcon &lt;3,20-Feb-2017 (04:44:19.000000),833537746350137344,0,athy_fy
0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,3,1,1,1,0,1,3,0,2,0,3,1,0,0,0,1,@_WhatItDew I love how relaxed I feel lol so do you not like hot tubs??,20-Feb-2017 (04:30:32.000000),833534278336135168,0,oozylew
