Users_ID,cat1,cat10,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,favorite_count,hour,image,level,nadj,nadv,nemoji,nlevel,nword,orginal,padj,padv,pemoji,plevel,pnoun,punc1,punc2,punc3,pword,question,result,retweets_count,sarcasm,sentiment,text,time,tweet_id,url,user_name
269052934,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,-1,0,-1,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,-1,@mcelod That's why I'm afraid of doing NaNo. I feel like I would just burn out and get too stressed about it. #storysocial,16-Feb-2017 (02:18:06.000000),832051396753104896,0,awendtwriting
521043699,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,sometimes i get stressed out but then i remember it's rrAAAvEEEE week and i feel better,16-Feb-2017 (02:13:54.000000),832050338291019776,0,dvbbygvbby
752320994883297280,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,"Stressed out, feel like I'm gonna pass out. Bags under my eyes and I'm just tagging by",16-Feb-2017 (02:12:36.000000),832050014553772032,0,DashTheWhale
1891409802,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,I freakin' hate slow wifi,16-Feb-2017 (02:10:30.000000),832049485266219008,0,Feel_No_Stress
3096931400,1,0,0,1,0,0,0,1,0,0,1,2,0,0,1,-1,0,-1,0,1,0,0,0,0,2,0,1,0,0,1,1,0,0,-1,"i'm not gonna make myself stress over the interview bc i don't need that shit
i feel kinda iffy about it and worried tbh but even so?",16-Feb-2017 (02:06:22.000000),832048444445319168,0,jyutoirumas
19636331,0,0,1,1,0,0,0,2,0,0,0,2,0,0,2,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,At this point between constant political fear and work stress and mental illnesses I just feel like a living jenga game.,16-Feb-2017 (02:04:18.000000),832047924641140736,0,galaxiesgone
83716493,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,I'm stressed having trump and company in power and I'm not even an immediate target of their hatred. Can't even imagine how others feel.,16-Feb-2017 (02:03:31.000000),832047727181754368,0,BobInBoulder
31015307,0,0,0,0,0,0,0,1,0,0,6,2,0,0,2,-1,0,-1,1,1,0,0,0,0,3,0,0,0,1,0,1,1,0,-1,@TheLastWord I can't believe it's not higher. I feel enough stress for at least 35% of the country.,16-Feb-2017 (02:03:28.000000),832047715093721088,0,DeadLili
2377847313,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,-1,0,-1,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,-1,"whenever I'm stressed I cry, and when I cry I feel weak, and when I feel weak I get stressed, gr8 cycle to be stuck in",16-Feb-2017 (01:59:56.000000),832046823418294272,0,e_leanne_m
345554811,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,i feel stressed,16-Feb-2017 (01:58:25.000000),832046442457997312,0,laurengivens9
476345513,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,2,1,0,1,3,0,0,0,2,0,1,0,0,1,I'm under so much stress. I feel like I'm never gonna finish school with this much going on 😩,16-Feb-2017 (01:58:12.000000),832046388192145408,0,janette_benitez
840622741,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,-1,0,-1,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,-1,I'm so stressed and everything is giving me anxiety and people are making me feel bad someone sedate me please,16-Feb-2017 (01:57:52.000000),832046307149807616,0,gab_puka
585141657,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,I'm so stressed out I feel like I don't have time to breathe,16-Feb-2017 (01:56:57.000000),832046073229299712,0,demerrss
542855548,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3,1,1,1,0,1,4,0,0,0,3,0,1,0,0,1,"seriously though, I cannot stress how good it feels to have someone you love push you to do better",16-Feb-2017 (01:49:16.000000),832044142284926976,0,_KristynMarie
4687158751,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,1,0,0,0,@zaynmalik I need some vacations... I'm so stressed... This pic makes me feel relaxed,16-Feb-2017 (01:48:17.000000),832043894804185088,0,bungostraycat
534987151,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,I can feel the stress eating away at my body.,16-Feb-2017 (01:47:24.000000),832043669716766720,0,kaelagalicia
26291090,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,"Trying not too stress my own life over this emg and mri friday, but lord i dont know how too feel about being poked with needles etc",16-Feb-2017 (01:46:22.000000),832043412815695872,0,SimplyNiquaa
805213147783110656,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,3,0,0,0,1,0,1,1,0,1,ariana just said i stress her out so much she feel like she need a cigarette 😂,16-Feb-2017 (01:45:41.000000),832043239620358144,0,laurynk_
2303995409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,1,0,1,2,0,0,0,2,0,1,0,0,1,"@emmablackery lack of sleep makes me feel a lot worse than i usually do. much more paranoid/ stressed. could all add up to it, sleep well💓",16-Feb-2017 (01:44:16.000000),832042882395734016,0,phxnisnotonfire
2213474428,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,1,0,1,0,0,1,i can feel my stress pimples coming up just thinking about how busy i'm finna be the next two weeks.,16-Feb-2017 (01:43:19.000000),832042644901597184,0,RRajasombath
373213702,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,Feel so stressed out rn and I don't even need to be,16-Feb-2017 (01:43:15.000000),832042625427320832,0,aubreeskye16
22570694,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,1,1,0,1,0,1,3,0,0,0,1,0,1,3,0,1,When I'm stressed &amp; feeling blue I listen to Stuart McLean &amp; Vinyl Cafe. I listen to stories about Dave &amp; Morley and everything feels right.,16-Feb-2017 (01:42:19.000000),832042393704742912,0,MegBlumenthal
21987411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,1,0,1,1,0,0,0,4,0,1,0,0,1,I need a day of peace. Relaxation. To clear my mind. To not stress. To not worry. A detox. Pure happiness and bliss. To feel free &amp; carefree,16-Feb-2017 (01:41:32.000000),832042196589109248,0,StAyCbreezy
406542220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,1,1,2,0,0,0,1,0,1,0,0,1,@JingleBeau4 Lol I was a little stressed out last night. I don't necessarily feel that way today 😂,16-Feb-2017 (01:39:38.000000),832041716333084672,0,LEXtmessage24
2196970177,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,2,0,1,1,0,1,"Trying to finish all my homework by tomorrow night so I can feel relieved and stress free this weekend, but WOW IM DYING",16-Feb-2017 (01:39:18.000000),832041634707693568,0,xgenesiiisx
29572922,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,@ChubbyGoddess yeah I feel like it's cuz of stress. I do drink a lot of water already which is what I don't get,16-Feb-2017 (01:37:34.000000),832041197614927872,0,atayqueen
473558858,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,0,-1,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,-1,I feel like I'm drowning like dead ass nothing is going the way I want it to so it's making me stressed and exhausted,16-Feb-2017 (01:36:16.000000),832040869058453504,0,samiaimam_
554068846,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,-1,0,-1,1,1,0,0,0,0,4,0,0,0,1,0,1,0,0,-1,@AmyJoSmyth something that relieves stress it I feel you I used to clinch mine at work so that was terrible with the whole tmj shit #ooc,16-Feb-2017 (01:35:16.000000),832040615902838784,0,OneHitWonderWM
39255775,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,"@ZachWeiner I feel the stress building up inside me. Maybe, like an oyster, eventually someone will cut me open to find a stress pearl.",16-Feb-2017 (01:35:00.000000),832040550693994496,0,Proprietous
553687278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,5,-1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,-1,Being stressed and depressed made me lose 82lbs in 3 and a half weeks fuck i feel light 😱😱😵😵🤕😷💀,16-Feb-2017 (01:33:58.000000),832040289695100928,0,jehall210
218753411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,-1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,-1,Shawty look stressed smh I feel bad for her... https://t.co/dVwICPX7kO,16-Feb-2017 (01:33:15.000000),832040110296297472,1,i_ThrewAParty
1311224874,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,1,5,0,0,0,3,0,1,0,0,1,@Mulanarouge can't really concentrate on anything atm so I'd rather stress me out instead of calm me down I guess 🙈hope you feel better soon,16-Feb-2017 (01:32:40.000000),832039961956343808,0,chandlerror503
415180989,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,Literally feel like I have 100 pounds of stress on my chest and don't know where to begin with everything 😣😖,16-Feb-2017 (01:31:44.000000),832039729780633600,0,brooke_mattocks
1083907472,0,0,0,0,0,0,0,1,0,0,19,1,0,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,-1,reached the point of stress where i just feel like fucking everything off and not bothering,16-Feb-2017 (01:31:43.000000),832039724256727040,0,pvnkroses
101797958,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,-1,0,-1,0,1,0,0,0,0,4,0,1,0,0,1,1,0,0,-1,My anxiety is out of control. I hate how stressed out I feel about my parents' divorce. Why do I feel like it's childish to be upset?,16-Feb-2017 (01:26:19.000000),832038366765944832,0,inthewildkngdom
727985977512235008,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,-1,My stress is so bad today I can literally feel it in my back .. SOMEBODY PLEASE HELP ME RUB OUT THESE GODDAMN KNOTS,16-Feb-2017 (01:22:45.000000),832037468455055360,0,amymjklein
2509001036,0,0,0,0,0,0,0,1,0,1,6,1,0,0,2,-1,0,-1,0,1,0,0,0,0,3,0,3,0,0,1,1,0,0,-1,"like nobody makes me feel bad about it, i just stress that i make u my friend who is a multishipper feel bad bcs i'm not into it??? LOGIC",16-Feb-2017 (01:22:35.000000),832037425744592896,0,zenyanna
815815550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,-1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,-1,I feel like shit I feel so ill so run down and stressed 😔😔😔😔😔,16-Feb-2017 (01:16:44.000000),832035954965745664,0,Julialc2012
77897410,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,1,1,0,0,0,1,0,1,0,0,1,"#Peerpressure, I feel, is the most common reason for stress within our #kids. https://t.co/jiHzJaGQPy",16-Feb-2017 (01:15:46.000000),832035710022582272,1,WendellJordanSr
15657904,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,3,0,0,0,1,0,1,0,0,1,"@snarke I definitely feel like we're undergoing a modern stress test, and finding out all sorts of ways we can improve the rules.",16-Feb-2017 (01:15:36.000000),832035668666699776,0,jadegordon
2818644379,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,3,0,0,0,1,0,1,0,0,1,I HAVE THIS COLORING BOOK AND I FEEL DUDE I FEEL COLORING BOOKS MAKE ME EVEN MORE STRESSED https://t.co/aInAlicto8,16-Feb-2017 (01:15:29.000000),832035640418172928,1,livtkm
2425824450,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,i feel blessed but i'm stressed,16-Feb-2017 (01:13:25.000000),832035119242186752,0,mf_kaylaa
801594436400484353,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,1,0,1,2,0,0,0,1,0,1,0,0,1,Ugh settling drama while listening to #TLRTalk is just STRESS. One (drama) has to go but I feel bad becos I'm supposed to be a good friend,16-Feb-2017 (01:12:09.000000),832034801196490752,0,str1ct4ss
346232605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,stress... feel like that's all I do now,16-Feb-2017 (01:08:38.000000),832033916882186240,0,__azzra
413532806,0,0,0,1,0,0,0,1,0,0,9,1,0,0,3,-1,0,-1,2,1,0,0,1,0,2,1,0,0,2,0,1,2,0,1,I feel bad for people who DON'T have to work and go to college.! They're not gonna be able to cope with stress in the real world 😬,16-Feb-2017 (01:06:52.000000),832033470037770240,0,jalen__lane
557111365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,1,0,1,0,0,1,Having my cars heat on full blast gets me stressed bc I feel like the car is gonna blow up,16-Feb-2017 (01:04:11.000000),832032794838712320,0,BhadddBhussy
796884081355132928,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,1,0,1,3,0,0,0,1,0,1,0,0,1,@vanetita88 I have already finished my dialogue and I contribute with the new idea and I feel stressed by a lot of projects @eibybereche,16-Feb-2017 (01:02:26.000000),832032356231962624,0,ArtCafre
713472093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,im so tired i feel sp stressed out,16-Feb-2017 (01:01:17.000000),832032064836874240,0,ftfiveofive
2723351936,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,I feel so stressed stressed stressed stressed stressed stressed stressed stressed stressed stressed stressed.,16-Feb-2017 (01:00:57.000000),832031981189865472,0,MauryaRakesh07
581362083,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,When my parents are stressed I feel so so so so so bad omg,16-Feb-2017 (01:00:53.000000),832031965599690752,0,dbrighttt
16798212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,@findmereading I've had those feels when tired and/or stressed. Breathe. Hydrate. Think of puppies.,16-Feb-2017 (00:58:07.000000),832031270561538048,0,LilKearnsie
2979084773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,1,0,0,0,0,6,0,0,0,0,0,1,1,0,-1,Aw soo is so stressed I feel bad for saying I'd drag him if he didn't do well when in reality I'll probably be like eh and ignore it,16-Feb-2017 (00:57:00.000000),832030989182500864,0,thisjieuns
2949432803,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,-1,0,-1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,-1,"おやすみ
watching mafu nama made me feel less stressed about my future(?)
i tried to draw without outlines https://t.co/nmxIETTIOb",16-Feb-2017 (00:51:36.000000),832029628713795584,0,46_kumo
797056251494592512,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,3,0,0,"@vanetita88 @emajariso @ArtCafre I feel stressed because I have a lot of homework.
I am going to contribute in the record of those sounds.",16-Feb-2017 (00:50:45.000000),832029415542497280,0,eibybereche
300241026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,-1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,"I feel so exhausted already, and its only now that all that thesis stress is gonna start. 😫😫😫😫",16-Feb-2017 (00:49:55.000000),832029206095810560,0,Sjaaa
3527910921,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,1,1,1,0,1,0,0,0,0,3,0,1,0,0,1,i dont feel good at all and im sooo stressed this is perfect right now https://t.co/5kVBcj6YBH,16-Feb-2017 (00:49:27.000000),832029088428720128,0,britip12
47402081,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,2,0,1,0,0,1,Woke up this morning feeling so lost and so stressed but SO many things came together today and I can't help but feel overwhelmingly blessed,16-Feb-2017 (00:49:17.000000),832029046959661056,0,Sablinnnnnaa
324076089,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,3,0,0,As senior's stress begins to disapate with their completion of the EE.... I can feel the stress of the juniors begin to rise 😓,16-Feb-2017 (00:48:19.000000),832028800758190080,0,calebbenson13
221451536,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,-1,0,-1,0,1,0,0,0,0,3,0,1,1,0,1,1,0,0,-1,I don't know if I'm sick or this is a response to extreme stress &amp; panic BUT I feel like the ground beneath is kinda... swoopy ?,16-Feb-2017 (00:47:03.000000),832028483912073216,0,findmereading
49400269,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,3,1,0,1,2,3,0,0,3,0,1,0,0,1,Way less stressed after closing on the new house. I'm going to feel like a whole new person once we sign this one over!!!,16-Feb-2017 (00:46:05.000000),832028241942679552,0,DarchelleRenee
296957003,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,1,3,0,0,0,1,0,1,0,0,1,When your not on the same page and when things don't come out how you pictured it. The fckn stress that I feel right now is . . . Curable,16-Feb-2017 (00:42:46.000000),832027404788912128,0,framesguerra
349135058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No reason I should feel this stressed😕,16-Feb-2017 (00:42:11.000000),832027257472430080,0,iLiv3__
2815791236,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,-1,0,-1,2,1,0,0,0,0,4,0,0,0,2,0,1,0,0,-1,I feel like quitting social media and just crying which I do every day. I hate my life so much and can't stress it enough.,16-Feb-2017 (00:35:46.000000),832025644091441152,0,TransHufflepuff
318732062,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,"i feel like vip will be released next wednesday, but i feel like it'll be announced this weekend... stress",16-Feb-2017 (00:32:01.000000),832024701492985856,0,illuminatejae
2365030250,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,@ohwhatitsmeels nice i can feel the stress melting away already,16-Feb-2017 (00:30:41.000000),832024366871302144,0,HaroldBingo
2909694992,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,-1,0,-1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,-1,i feel so bad for people who get stuck on the road and hold up traffic...like imagine how stressed they are,16-Feb-2017 (00:22:13.000000),832022236185841664,0,jourdanclarke
924361782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,2,2,0,0,2,0,1,0,0,1,I need peace or something that can make me feel happy right now. Fucking stress out!!,16-Feb-2017 (00:18:28.000000),832021289485340672,0,naomipamelag
1935379704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,2,0,0,0,1,0,1,0,0,1,I don't even know what it feels like anymore to not be completely stressed out🙄,16-Feb-2017 (00:17:51.000000),832021135776706560,0,makearns10
2977703019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,im angry now i feel the stress acne forming,16-Feb-2017 (00:16:59.000000),832020916544630784,0,GIRLINKPEN
4884175180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,I've been so stressed out for what feels like months now,16-Feb-2017 (00:12:21.000000),832019750180048896,0,SherlockHomo24
33352122,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,2,0,1,0,0,1,@NPR definitely feel more stressed. I may have to cut off life from social media and crawl under a rock.,16-Feb-2017 (00:11:42.000000),832019588154023936,0,maggiemoonpie
2957734127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,-1,0,1,0,0,1,0,3,0,0,3,0,0,1,0,0,-1,"I feel like I'm watching SNL...""illegally, and I stress illegally"".... 🙄😂 https://t.co/3zQ0RoEz78",16-Feb-2017 (00:11:21.000000),832019500509839360,1,TheDotP
812149364093317121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,Day 10 part 2 of the #lazymomsfitnessjourney-I ate a croquetta. I'm so stressed tht I succumbed to the caloric glor… https://t.co/KxCvclJW6m,16-Feb-2017 (00:11:01.000000),832019415726170112,1,Duchess_Natasha
388458868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,0,0,3,0,1,0,0,1,@PlinioMx I feel that exactly right now too and stressed lol,16-Feb-2017 (00:05:17.000000),832017973586051072,0,AnotherJuan_
432764431,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,1,0,1,0,1,2,0,0,0,3,0,1,0,0,1,I look down at my ring and feel pure happiness then I look at this wedding checklist and feel pure stress. 💍📒 #ifyougotgoodadvicesenditmyway,16-Feb-2017 (00:04:52.000000),832017866954256384,0,jessiegknight
3338137533,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,I'm so stressed out that I don't even feel stressed anymore,16-Feb-2017 (00:02:13.000000),832017199661449216,0,EmmaMcgarrity
2360459936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,"I feel so stressed, anxious, and hungry",16-Feb-2017 (00:01:43.000000),832017076701188096,0,cumkayy
1254416233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Just remembered that I have to go to uni , Another reason to feel stressed 🙃",16-Feb-2017 (00:01:25.000000),832016997655408640,0,dinaa_mohammed
69084807,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,1,1,0,1,"Even when I'm feeling highly stressed, I still must find a way to feel #serenity
#EmbracingMyself #Peace #Love… https://t.co/d4vKQmbAxw",16-Feb-2017 (00:00:22.000000),832016734748020736,1,BeantownKitchen
140265006,0,0,0,0,0,0,0,1,0,0,0,23,0,0,1,-1,0,-1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,-1,Tbh I'm drowning in homework and procrastinating is making it worse; I can literally feel my stress level rising,15-Feb-2017 (23:56:55.000000),832015867844100096,0,stem_inspired
2941086629,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,1,1,1,1,0,1,5,0,0,2,1,0,1,0,0,1,I feel like you shouldn't take certain things to heart. It just causes you stress yourself out over nothing.... https://t.co/8eR6MHV4qg,15-Feb-2017 (23:55:33.000000),832015523621793792,1,NyxMaiden
89850730,0,0,1,1,0,2,0,2,0,0,0,23,0,0,0,0,0,0,2,1,2,1,0,1,2,0,0,0,2,0,1,0,0,1,"I know so many ppl who stress because they can barely pay rent or get dental care, kinda hard to feel sympathy. https://t.co/BRBhoWXDeS",15-Feb-2017 (23:53:30.000000),832015009395806208,1,bcaton2
176932626,0,0,0,0,0,0,0,2,0,1,0,23,0,0,0,0,0,0,3,1,2,1,0,1,4,0,0,0,3,0,1,0,0,1,I love how I was over stress and had so much anxiety but once I listen to my music I just feel happy.,15-Feb-2017 (23:47:48.000000),832013573584941056,0,Dnice_awkward
51958790,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,I feel stressed tf out!! 😣,15-Feb-2017 (23:46:14.000000),832013179345567744,0,_stephhaanniiee
1376518544,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,3,1,1,1,1,1,2,1,0,0,3,0,1,0,0,1,"@LarryLNichols Thanks for the reminder, sometimes I feel very stressed after being FB /Twitter. So many opinions &amp; topics coming @ me! 😬",15-Feb-2017 (23:44:47.000000),832012815514923008,0,blue_jeans_gal
309971946,0,0,0,0,0,0,0,1,0,0,12,23,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,I wonder what it feels like to not stress about money.,15-Feb-2017 (23:44:28.000000),832012734703210496,0,GraceWaldfogle
26088367,0,0,0,1,0,0,0,0,0,0,0,23,0,0,3,-1,0,-1,2,1,0,0,0,0,4,0,0,0,2,0,1,0,0,-1,"It's terrible of me, but it's exhausting working with techs that are too old to problem solve on their own. I feel overly stressed",15-Feb-2017 (23:43:16.000000),832012433191493632,0,Sherlockian29
2362888788,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,4,0,0,1,0,0,1,0,2,0,0,2,0,0,1,0,0,1,Wonder What It feels like to Be Stress free🤔😣. I haven't felt that in years....😬😕😕😕😞😞😞😞,15-Feb-2017 (23:43:09.000000),832012400807276544,0,K2DaGoat
119945840,0,0,0,0,0,0,0,1,0,0,1,23,0,0,2,-1,0,-1,1,1,0,0,0,0,4,1,0,0,1,0,1,0,0,-1,@cabeaux Yes! I find I feel less stress reading it all at once rather than anxiously watching it all unfold in real time.,15-Feb-2017 (23:42:30.000000),832012239674675200,0,AjaxBell
25539667,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,2,0,1,0,0,0,"Watched Sicario before bed. Terrible idea. I feel very stressed out now. Though it is a great film, its not a relaxing one.",15-Feb-2017 (23:39:09.000000),832011397437480960,0,acertainsmile
1001096742,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,I should have to feel this way 😐#stressed @TodaysPurWoman,15-Feb-2017 (23:36:34.000000),832010747907600384,0,lolliypop41
137133328,0,0,0,0,0,0,0,1,0,0,23,23,0,0,0,0,0,0,2,1,2,1,0,1,4,0,0,0,2,0,1,25,0,1,I don't need any nigga who's going to make me feel like I need to check his phone or social media.. I'm too easy going for that stress,15-Feb-2017 (23:36:34.000000),832010747303571456,0,TASTElikeKYNdy
31170601,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,1,1,0,1,0,1,4,0,0,0,1,0,1,0,0,1,Painting nails is one of my fave things. Calms me when I'm stressed &amp; makes me feel better when I'm poorly. All rea… https://t.co/UtXu7owL4y,15-Feb-2017 (23:34:41.000000),832010271426281472,1,alexie_bee
